system:index,.geo,Latitude,Longitude,Predicted_LST
9277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4621761072684,13.185022582664278]}",13.185023,77.462176,37.500393
9278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46576936840488,13.185022582664278]}",13.185023,77.465769,35.498978
9279,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49541377278082,13.185022582664278]}",13.185023,77.495414,37.823902
9280,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50080366448555,13.185022582664278]}",13.185023,77.500804,32.369415
9281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5034986103379,13.185022582664278]}",13.185023,77.503499,34.101673
9282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57985540948806,13.185022582664278]}",13.185023,77.579855,37.795803
9283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58075372477218,13.185022582664278]}",13.185023,77.580754,37.170616
9284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61309307500048,13.185022582664278]}",13.185023,77.613093,36.703026
9285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6184829667052,13.185022582664278]}",13.185023,77.618483,36.313423
9286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63016106539875,13.185022582664278]}",13.185023,77.630161,42.495365
9287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63375432653523,13.185022582664278]}",13.185023,77.633754,36.426586
9288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65711052392234,13.185022582664278]}",13.185023,77.657111,35.83973
9289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68675492829828,13.185022582664278]}",13.185023,77.686755,33.827244
9290,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71639933267423,13.185022582664278]}",13.185023,77.716399,35.69325
9291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72178922437894,13.185022582664278]}",13.185023,77.721789,31.753626
9292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72628080079954,13.185022582664278]}",13.185023,77.726281,33.354145
9293,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7424504759137,13.185022582664278]}",13.185023,77.74245,37.186665
9294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75233194403901,13.185022582664278]}",13.185023,77.752332,35.434612
9295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75951846631196,13.185022582664278]}",13.185023,77.759518,35.771683
9296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7613150968802,13.185022582664278]}",13.185023,77.761315,34.005726
9297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76939993443727,13.185022582664278]}",13.185023,77.7694,31.165977
9298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7837729789832,13.185022582664278]}",13.185023,77.783773,34.791485
9299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79904433881322,13.185022582664278]}",13.185023,77.799044,34.223568
9300,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40109066794828,13.185920897948398]}",13.185921,77.401091,35.733757
9301,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40468392908475,13.185920897948398]}",13.185921,77.404684,34.990635
9302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40558224436887,13.185920897948398]}",13.185921,77.405582,36.842434
9303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41726034306242,13.185920897948398]}",13.185921,77.41726,39.29685
9304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46037947670017,13.185920897948398]}",13.185921,77.460379,36.493927
9305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46127779198429,13.185920897948398]}",13.185921,77.461278,35.76611
9306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48283735880315,13.185920897948398]}",13.185921,77.482837,32.983616
9307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49541377278082,13.185920897948398]}",13.185921,77.495414,37.56641
9308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50709187147437,13.185920897948398]}",13.185921,77.507092,32.602676
9309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.526854807725,13.185920897948398]}",13.185921,77.526855,36.63518
9310,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55290595096447,13.185920897948398]}",13.185921,77.552906,35.745884
9311,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5636857343739,13.185920897948398]}",13.185921,77.563686,36.83711
9312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56817731079451,13.185920897948398]}",13.185921,77.568177,37.6668
9313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57626214835157,13.185920897948398]}",13.185921,77.576262,37.593124
9314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60680486801165,13.185920897948398]}",13.185921,77.606805,37.88877
9315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60860149857989,13.185920897948398]}",13.185921,77.608601,35.706192
9316,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64543242522879,13.185920897948398]}",13.185921,77.645432,34.6488
9317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64722905579703,13.185920897948398]}",13.185921,77.647229,37.296772
9318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67417851432062,13.185920897948398]}",13.185921,77.674179,32.56611
9319,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68046672130944,13.185920897948398]}",13.185921,77.680467,33.853516
9320,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69573808113948,13.185920897948398]}",13.185921,77.695738,32.315063
9321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71550101739011,13.185920897948398]}",13.185921,77.715501,34.52528
9322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72987406193602,13.185920897948398]}",13.185921,77.729874,33.554646
9323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78736624011967,13.185920897948398]}",13.185921,77.787366,34.22077
9324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42893844175597,13.186819213232516]}",13.186819,77.428938,36.2014
9325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45678621556368,13.186819213232516]}",13.186819,77.456786,36.551384
9326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48104072823492,13.186819213232516]}",13.186819,77.481041,32.421005
9327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48553230465551,13.186819213232516]}",13.186819,77.485532,36.973576
9328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48732893522374,13.186819213232516]}",13.186819,77.487329,33.826336
9329,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51338007846321,13.186819213232516]}",13.186819,77.51338,35.936153
9330,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53763459113445,13.186819213232516]}",13.186819,77.537635,36.404392
9331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55021100511212,13.186819213232516]}",13.186819,77.550211,34.893864
9332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56638068022626,13.186819213232516]}",13.186819,77.566381,38.752705
9333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57087225664687,13.186819213232516]}",13.186819,77.570872,34.631313
9334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57177057193098,13.186819213232516]}",13.186819,77.571771,38.06998
9335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57446551778334,13.186819213232516]}",13.186819,77.574466,37.27291
9336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57895709420394,13.186819213232516]}",13.186819,77.578957,38.298916
9337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59153350818161,13.186819213232516]}",13.186819,77.591534,33.036854
9338,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63465264181934,13.186819213232516]}",13.186819,77.634653,34.355633
9339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6598054697747,13.186819213232516]}",13.186819,77.659805,36.691143
9340,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67777177545709,13.186819213232516]}",13.186819,77.677772,35.5481
9341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69394145057124,13.186819213232516]}",13.186819,77.693941,34.502308
9342,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71550101739011,13.186819213232516]}",13.186819,77.715501,34.412434
9343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74065384534545,13.186819213232516]}",13.186819,77.740654,37.855515
9344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75862015102784,13.186819213232516]}",13.186819,77.75862,35.164246
9345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40648055965299,13.187717528516636]}",13.187718,77.406481,37.32417
9346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43163338760834,13.187717528516636]}",13.187718,77.431633,36.59811
9347,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47205757539372,13.187717528516636]}",13.187718,77.472058,35.22176
9348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48643061993963,13.187717528516636]}",13.187718,77.486431,35.65543
9349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49721040334906,13.187717528516636]}",13.187718,77.49721,39.681942
9350,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5448211134074,13.187717528516636]}",13.187718,77.544821,36.22606
9351,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55200763568035,13.187717528516636]}",13.187718,77.552008,35.995358
9352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57446551778334,13.187717528516636]}",13.187718,77.574466,37.444054
9353,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60680486801165,13.187717528516636]}",13.187718,77.606805,37.153004
9354,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6139913902846,13.187717528516636]}",13.187718,77.613991,36.66999
9355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62566948897816,13.187717528516636]}",13.187718,77.625669,37.36824
9356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65261894750174,13.187717528516636]}",13.187718,77.652619,33.54906
9357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66160210034293,13.187717528516636]}",13.187718,77.661602,33.283787
9358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66968693790001,13.187717528516636]}",13.187718,77.669687,34.292873
9359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69124650471888,13.187717528516636]}",13.187718,77.691247,39.01883
9360,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70741617983303,13.187717528516636]}",13.187718,77.707416,36.283886
9361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71011112568539,13.187717528516636]}",13.187718,77.710111,36.086838
9362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71460270210599,13.187717528516636]}",13.187718,77.714603,36.62667
9363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71909427852658,13.187717528516636]}",13.187718,77.719094,36.03399
9364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73526395364074,13.187717528516636]}",13.187718,77.735264,33.234077
9365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74784036761841,13.187717528516636]}",13.187718,77.74784,39.342175
9366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.76760330386904,13.187717528516636]}",13.187718,77.767603,34.651478
9367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79365444710851,13.187717528516636]}",13.187718,77.793654,33.187603
9368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42714181118774,13.188615843800756]}",13.188616,77.427142,36.575115
9369,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45498958499545,13.188615843800756]}",13.188616,77.45499,35.15435
9370,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4711592601096,13.188615843800756]}",13.188616,77.471159,35.6075
9371,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47565083653019,13.188615843800756]}",13.188616,77.475651,36.17976
9372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47834578238255,13.188615843800756]}",13.188616,77.478346,35.380714
9373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48283735880315,13.188615843800756]}",13.188616,77.482837,32.96896
9374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48553230465551,13.188615843800756]}",13.188616,77.485532,35.570972
9375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51158344789498,13.188615843800756]}",13.188616,77.511583,34.095043
9376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51338007846321,13.188615843800756]}",13.188616,77.51338,35.674908
9377,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51966828545206,13.188615843800756]}",13.188616,77.519668,35.500713
9378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52146491602029,13.188615843800756]}",13.188616,77.521465,35.461586
9379,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53763459113445,13.188615843800756]}",13.188616,77.537635,35.30009
9380,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5403295369868,13.188615843800756]}",13.188616,77.54033,37.999386
9381,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54751605925976,13.188615843800756]}",13.188616,77.547516,34.38642
9382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5582958426692,13.188615843800756]}",13.188616,77.558296,35.827408
9383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60141497630693,13.188615843800756]}",13.188616,77.601415,37.709972
9384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60770318329577,13.188615843800756]}",13.188616,77.607703,38.655327
9385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61129644443224,13.188615843800756]}",13.188616,77.611296,35.055492
9386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61668633613696,13.188615843800756]}",13.188616,77.616686,36.72588
9387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64453410994466,13.188615843800756]}",13.188616,77.644534,34.694336
9388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64543242522879,13.188615843800756]}",13.188616,77.645432,35.08912
9389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65172063221762,13.188615843800756]}",13.188616,77.651721,33.637913
9390,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68046672130944,13.188615843800756]}",13.188616,77.680467,35.68746
9391,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68405998244593,13.188615843800756]}",13.188616,77.68406,38.773193
9392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68495829773005,13.188615843800756]}",13.188616,77.684958,39.102417
9393,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74604373705017,13.188615843800756]}",13.188616,77.746044,37.6504
9394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74784036761841,13.188615843800756]}",13.188616,77.74784,38.971973
9395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77838308727847,13.188615843800756]}",13.188616,77.778383,37.98002
9396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43522664874482,13.189514159084874]}",13.189514,77.435227,35.013515
9397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46487105312076,13.189514159084874]}",13.189514,77.464871,36.300236
9398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46576936840488,13.189514159084874]}",13.189514,77.465769,36.614098
9399,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48283735880315,13.189514159084874]}",13.189514,77.482837,32.993015
9400,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49002388107611,13.189514159084874]}",13.189514,77.490024,33.595947
9401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49361714221259,13.189514159084874]}",13.189514,77.493617,36.63795
9402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50260029505378,13.189514159084874]}",13.189514,77.5026,33.488148
